"","subject","node.i","node.j","value"
"112226",26,45,45,-1
"114726",26,45,46,0
"117226",26,45,47,0
"119726",26,45,48,0
"122226",26,45,49,0
"124726",26,45,50,0
"2276",26,46,1,0
"4776",26,46,2,0
"7276",26,46,3,0
"9776",26,46,4,0
"12276",26,46,5,0
"14776",26,46,6,0
"17276",26,46,7,0
"19776",26,46,8,0
"22276",26,46,9,0
"24776",26,46,10,0
"27276",26,46,11,0
"29776",26,46,12,0
"32276",26,46,13,0
"34776",26,46,14,0
"37276",26,46,15,0
"39776",26,46,16,0
"42276",26,46,17,0
"44776",26,46,18,0
"47276",26,46,19,0
"49776",26,46,20,0
"52276",26,46,21,0
"54776",26,46,22,0
"57276",26,46,23,0
"59776",26,46,24,0
"62276",26,46,25,0
"64776",26,46,26,0
"67276",26,46,27,0
"69776",26,46,28,0
"72276",26,46,29,0
"74776",26,46,30,0
"77276",26,46,31,0
"79776",26,46,32,0
"82276",26,46,33,0
"84776",26,46,34,0
"87276",26,46,35,0
"89776",26,46,36,0
"92276",26,46,37,0
"94776",26,46,38,0
"97276",26,46,39,0
"99776",26,46,40,0
"102276",26,46,41,0
"104776",26,46,42,0
"107276",26,46,43,0
"109776",26,46,44,0
"112276",26,46,45,0
"114776",26,46,46,-1
"117276",26,46,47,0.452874301096223
"119776",26,46,48,0
"122276",26,46,49,0
"124776",26,46,50,0.394081217547881
"2326",26,47,1,0
"4826",26,47,2,0
"7326",26,47,3,0
"9826",26,47,4,0
"12326",26,47,5,0
"14826",26,47,6,0
"17326",26,47,7,0
"19826",26,47,8,0
"22326",26,47,9,0
"24826",26,47,10,0
"27326",26,47,11,0
"29826",26,47,12,0
"32326",26,47,13,0
"34826",26,47,14,0
"37326",26,47,15,0
"39826",26,47,16,0
"42326",26,47,17,0
"44826",26,47,18,0
"47326",26,47,19,0
"49826",26,47,20,0
"52326",26,47,21,0
"54826",26,47,22,0
"57326",26,47,23,0
"59826",26,47,24,0
"62326",26,47,25,0
"64826",26,47,26,0
"67326",26,47,27,0
"69826",26,47,28,0
"72326",26,47,29,0
"74826",26,47,30,0
"77326",26,47,31,0
"79826",26,47,32,0
"82326",26,47,33,0
"84826",26,47,34,0
"87326",26,47,35,0
"89826",26,47,36,0
"92326",26,47,37,0
"94826",26,47,38,0
"97326",26,47,39,0
"99826",26,47,40,0
"102326",26,47,41,0
"104826",26,47,42,0
"107326",26,47,43,0
"109826",26,47,44,0
"112326",26,47,45,0
"114826",26,47,46,0
"117326",26,47,47,-1
"119826",26,47,48,0.421932067266762
"122326",26,47,49,0
"124826",26,47,50,0
"2376",26,48,1,0
"4876",26,48,2,0
"7376",26,48,3,0
"9876",26,48,4,0
"12376",26,48,5,0
"14876",26,48,6,0
"17376",26,48,7,0
"19876",26,48,8,0
"22376",26,48,9,0
"24876",26,48,10,0
"27376",26,48,11,0
"29876",26,48,12,0
"32376",26,48,13,0
"34876",26,48,14,0
"37376",26,48,15,0
"39876",26,48,16,0
"42376",26,48,17,0
"44876",26,48,18,0
"47376",26,48,19,0
"49876",26,48,20,0
"52376",26,48,21,0
"54876",26,48,22,0
"57376",26,48,23,0
"59876",26,48,24,0
"62376",26,48,25,0
"64876",26,48,26,0
"67376",26,48,27,0
"69876",26,48,28,0
"72376",26,48,29,0
"74876",26,48,30,0
"77376",26,48,31,0
"79876",26,48,32,0
"82376",26,48,33,0
"84876",26,48,34,0
"87376",26,48,35,0
"89876",26,48,36,0
"92376",26,48,37,0
"94876",26,48,38,0
"97376",26,48,39,0
"99876",26,48,40,0
"102376",26,48,41,0
"104876",26,48,42,0
"107376",26,48,43,0
"109876",26,48,44,0
"112376",26,48,45,0
"114876",26,48,46,0
"117376",26,48,47,0
"119876",26,48,48,-1
"122376",26,48,49,0.307809837564446
"124876",26,48,50,0
"2426",26,49,1,0
"4926",26,49,2,0
"7426",26,49,3,0
"9926",26,49,4,0
"12426",26,49,5,0
"14926",26,49,6,0
"17426",26,49,7,0
"19926",26,49,8,0
"22426",26,49,9,0
"24926",26,49,10,0
"27426",26,49,11,0
"29926",26,49,12,0
"32426",26,49,13,0
"34926",26,49,14,0
"37426",26,49,15,0
"39926",26,49,16,0
"42426",26,49,17,0
"44926",26,49,18,0
"47426",26,49,19,0
"49926",26,49,20,0
"52426",26,49,21,0
"54926",26,49,22,0
"57426",26,49,23,0
"59926",26,49,24,0
"62426",26,49,25,0
"64926",26,49,26,0
"67426",26,49,27,0
"69926",26,49,28,0
"72426",26,49,29,0
"74926",26,49,30,0
"77426",26,49,31,0
"79926",26,49,32,0
"82426",26,49,33,0
"84926",26,49,34,0
"87426",26,49,35,0
"89926",26,49,36,0
"92426",26,49,37,0
"94926",26,49,38,0
"97426",26,49,39,0
"99926",26,49,40,0
"102426",26,49,41,0
"104926",26,49,42,0
"107426",26,49,43,0
"109926",26,49,44,0
"112426",26,49,45,0
"114926",26,49,46,0
"117426",26,49,47,0
"119926",26,49,48,0
"122426",26,49,49,-1
"124926",26,49,50,0.2
"2476",26,50,1,0
"4976",26,50,2,0
"7476",26,50,3,0
"9976",26,50,4,0
"12476",26,50,5,0
"14976",26,50,6,0
"17476",26,50,7,0
"19976",26,50,8,0
"22476",26,50,9,0
"24976",26,50,10,0
"27476",26,50,11,0
"29976",26,50,12,0
"32476",26,50,13,0
"34976",26,50,14,0
"37476",26,50,15,0
"39976",26,50,16,0
"42476",26,50,17,0
"44976",26,50,18,0
"47476",26,50,19,0
"49976",26,50,20,0
"52476",26,50,21,0
"54976",26,50,22,0
"57476",26,50,23,0
"59976",26,50,24,0
"62476",26,50,25,0
"64976",26,50,26,0
"67476",26,50,27,0
"69976",26,50,28,0
"72476",26,50,29,0
"74976",26,50,30,0
"77476",26,50,31,0
"79976",26,50,32,0
"82476",26,50,33,0
"84976",26,50,34,0
"87476",26,50,35,0
"89976",26,50,36,0
"92476",26,50,37,0
"94976",26,50,38,0
"97476",26,50,39,0
"99976",26,50,40,0
"102476",26,50,41,0
"104976",26,50,42,0
"107476",26,50,43,0
"109976",26,50,44,0
"112476",26,50,45,0
"114976",26,50,46,0
"117476",26,50,47,0
"119976",26,50,48,0
"122476",26,50,49,0
"124976",26,50,50,-1
"27",27,1,1,-1
"2527",27,1,2,0.368214054875231
"5027",27,1,3,0
"7527",27,1,4,0
"10027",27,1,5,0.489563847121175
"12527",27,1,6,0
"15027",27,1,7,0
"17527",27,1,8,0
"20027",27,1,9,0
"22527",27,1,10,0
"25027",27,1,11,0
"27527",27,1,12,0
"30027",27,1,13,0
"32527",27,1,14,0
"35027",27,1,15,0
"37527",27,1,16,0
"40027",27,1,17,0
"42527",27,1,18,0
"45027",27,1,19,0
"47527",27,1,20,0
"50027",27,1,21,0
"52527",27,1,22,0
"55027",27,1,23,0
"57527",27,1,24,0
"60027",27,1,25,0
"62527",27,1,26,0
"65027",27,1,27,0
"67527",27,1,28,0
"70027",27,1,29,0
"72527",27,1,30,0
"75027",27,1,31,0
"77527",27,1,32,0
"80027",27,1,33,0
"82527",27,1,34,0
"85027",27,1,35,0
"87527",27,1,36,0
"90027",27,1,37,0
"92527",27,1,38,0
"95027",27,1,39,0
"97527",27,1,40,0
"100027",27,1,41,0
"102527",27,1,42,0
"105027",27,1,43,0
"107527",27,1,44,0
"110027",27,1,45,0
"112527",27,1,46,0
"115027",27,1,47,0
"117527",27,1,48,0
"120027",27,1,49,0
"122527",27,1,50,0
"77",27,2,1,0
"2577",27,2,2,-1
"5077",27,2,3,0.509500373878749
"7577",27,2,4,0
"10077",27,2,5,0
"12577",27,2,6,0
"15077",27,2,7,0
"17577",27,2,8,0
"20077",27,2,9,0
"22577",27,2,10,0
"25077",27,2,11,0
"27577",27,2,12,0
"30077",27,2,13,0
"32577",27,2,14,0
"35077",27,2,15,0
"37577",27,2,16,0
"40077",27,2,17,0
"42577",27,2,18,0
"45077",27,2,19,0
"47577",27,2,20,0
"50077",27,2,21,0
"52577",27,2,22,0
"55077",27,2,23,0
"57577",27,2,24,0
"60077",27,2,25,0
"62577",27,2,26,0
"65077",27,2,27,0
"67577",27,2,28,0
"70077",27,2,29,0
"72577",27,2,30,0
"75077",27,2,31,0
"77577",27,2,32,0
"80077",27,2,33,0
"82577",27,2,34,0
"85077",27,2,35,0
"87577",27,2,36,0
"90077",27,2,37,0
"92577",27,2,38,0
"95077",27,2,39,0
"97577",27,2,40,0
"100077",27,2,41,0
"102577",27,2,42,0
"105077",27,2,43,0
"107577",27,2,44,0
"110077",27,2,45,0
"112577",27,2,46,0
"115077",27,2,47,0
"117577",27,2,48,0
"120077",27,2,49,0
"122577",27,2,50,0
"127",27,3,1,0
"2627",27,3,2,0
"5127",27,3,3,-1
"7627",27,3,4,0.212600974235904
"10127",27,3,5,0
"12627",27,3,6,0
"15127",27,3,7,0
"17627",27,3,8,0.294409707647631
"20127",27,3,9,0
"22627",27,3,10,0
"25127",27,3,11,0
"27627",27,3,12,0
"30127",27,3,13,0
"32627",27,3,14,0
"35127",27,3,15,0
"37627",27,3,16,0
"40127",27,3,17,0
"42627",27,3,18,0
"45127",27,3,19,0
"47627",27,3,20,0
"50127",27,3,21,0
"52627",27,3,22,0
"55127",27,3,23,0.395877286631357
"57627",27,3,24,0
"60127",27,3,25,0
"62627",27,3,26,0
"65127",27,3,27,0
"67627",27,3,28,0.46564675138854
"70127",27,3,29,0
"72627",27,3,30,0
"75127",27,3,31,0
"77627",27,3,32,0
"80127",27,3,33,0
"82627",27,3,34,0
"85127",27,3,35,0
"87627",27,3,36,0
"90127",27,3,37,0
"92627",27,3,38,0
"95127",27,3,39,0
"97627",27,3,40,0
"100127",27,3,41,0
"102627",27,3,42,0
"105127",27,3,43,0
"107627",27,3,44,0
"110127",27,3,45,0
"112627",27,3,46,0
"115127",27,3,47,0
"117627",27,3,48,0
"120127",27,3,49,0
"122627",27,3,50,0
"177",27,4,1,0
"2677",27,4,2,0
"5177",27,4,3,0
"7677",27,4,4,-1
"10177",27,4,5,0.442818327304516
"12677",27,4,6,0
"15177",27,4,7,0
"17677",27,4,8,0
"20177",27,4,9,0
"22677",27,4,10,0
"25177",27,4,11,0
"27677",27,4,12,0
"30177",27,4,13,0
"32677",27,4,14,0
"35177",27,4,15,0
"37677",27,4,16,0
"40177",27,4,17,0
"42677",27,4,18,0
"45177",27,4,19,0
"47677",27,4,20,0
"50177",27,4,21,0
"52677",27,4,22,0
"55177",27,4,23,0
"57677",27,4,24,0
"60177",27,4,25,0
"62677",27,4,26,0
"65177",27,4,27,0
"67677",27,4,28,0
"70177",27,4,29,0
"72677",27,4,30,0
"75177",27,4,31,0
"77677",27,4,32,0
"80177",27,4,33,0
"82677",27,4,34,0
"85177",27,4,35,0
"87677",27,4,36,0
"90177",27,4,37,0
"92677",27,4,38,0
"95177",27,4,39,0
"97677",27,4,40,0
"100177",27,4,41,0
"102677",27,4,42,0
"105177",27,4,43,0
"107677",27,4,44,0
"110177",27,4,45,0
"112677",27,4,46,0
"115177",27,4,47,0
"117677",27,4,48,0
"120177",27,4,49,0
"122677",27,4,50,0
"227",27,5,1,0
"2727",27,5,2,0
"5227",27,5,3,0
"7727",27,5,4,0
"10227",27,5,5,-1
"12727",27,5,6,0
"15227",27,5,7,0
"17727",27,5,8,0
"20227",27,5,9,0
"22727",27,5,10,0
"25227",27,5,11,0
"27727",27,5,12,0
"30227",27,5,13,0
"32727",27,5,14,0
"35227",27,5,15,0
"37727",27,5,16,0
"40227",27,5,17,0
"42727",27,5,18,0
"45227",27,5,19,0
"47727",27,5,20,0
"50227",27,5,21,0
"52727",27,5,22,0
"55227",27,5,23,0
"57727",27,5,24,0
"60227",27,5,25,0
"62727",27,5,26,0
"65227",27,5,27,0
"67727",27,5,28,0
"70227",27,5,29,0
"72727",27,5,30,0
"75227",27,5,31,0
"77727",27,5,32,0
"80227",27,5,33,0
"82727",27,5,34,0
"85227",27,5,35,0
"87727",27,5,36,0
"90227",27,5,37,0
"92727",27,5,38,0
"95227",27,5,39,0
"97727",27,5,40,0
"100227",27,5,41,0
"102727",27,5,42,0
"105227",27,5,43,0
"107727",27,5,44,0
"110227",27,5,45,0
"112727",27,5,46,0
"115227",27,5,47,0
"117727",27,5,48,0
"120227",27,5,49,0
"122727",27,5,50,0
"277",27,6,1,0
"2777",27,6,2,0
"5277",27,6,3,0
"7777",27,6,4,0
"10277",27,6,5,0
"12777",27,6,6,-1
"15277",27,6,7,0.473095733842945
"17777",27,6,8,0
"20277",27,6,9,0
"22777",27,6,10,0.456890020520072
"25277",27,6,11,0
"27777",27,6,12,0
"30277",27,6,13,0
"32777",27,6,14,0
"35277",27,6,15,0
"37777",27,6,16,0
"40277",27,6,17,0
"42777",27,6,18,0
"45277",27,6,19,0
"47777",27,6,20,0
"50277",27,6,21,0
"52777",27,6,22,0
"55277",27,6,23,0
"57777",27,6,24,0
"60277",27,6,25,0
"62777",27,6,26,0
"65277",27,6,27,0
"67777",27,6,28,0
"70277",27,6,29,0
"72777",27,6,30,0
"75277",27,6,31,0
"77777",27,6,32,0
"80277",27,6,33,0
"82777",27,6,34,0
"85277",27,6,35,0
"87777",27,6,36,0
"90277",27,6,37,0
"92777",27,6,38,0
"95277",27,6,39,0
"97777",27,6,40,0
"100277",27,6,41,0
"102777",27,6,42,0
"105277",27,6,43,0
"107777",27,6,44,0
"110277",27,6,45,0
"112777",27,6,46,0
"115277",27,6,47,0
"117777",27,6,48,0
"120277",27,6,49,0
"122777",27,6,50,0
"327",27,7,1,0
"2827",27,7,2,0
"5327",27,7,3,0
"7827",27,7,4,0
"10327",27,7,5,0
"12827",27,7,6,0
"15327",27,7,7,-1
"17827",27,7,8,0.45778573463308
"20327",27,7,9,0
"22827",27,7,10,0
"25327",27,7,11,0
"27827",27,7,12,0
"30327",27,7,13,0
"32827",27,7,14,0
"35327",27,7,15,0
"37827",27,7,16,0
"40327",27,7,17,0
"42827",27,7,18,0
"45327",27,7,19,0
"47827",27,7,20,0
"50327",27,7,21,0
"52827",27,7,22,0
"55327",27,7,23,0
"57827",27,7,24,0
"60327",27,7,25,0
"62827",27,7,26,0
"65327",27,7,27,0
"67827",27,7,28,0
"70327",27,7,29,0
"72827",27,7,30,0
"75327",27,7,31,0
"77827",27,7,32,0
"80327",27,7,33,0
"82827",27,7,34,0
"85327",27,7,35,0
"87827",27,7,36,0
"90327",27,7,37,0
"92827",27,7,38,0
"95327",27,7,39,0
"97827",27,7,40,0
"100327",27,7,41,0
"102827",27,7,42,0
"105327",27,7,43,0
"107827",27,7,44,0
"110327",27,7,45,0
"112827",27,7,46,0
"115327",27,7,47,0
"117827",27,7,48,0
"120327",27,7,49,0
"122827",27,7,50,0
"377",27,8,1,0
"2877",27,8,2,0
"5377",27,8,3,0
"7877",27,8,4,0
"10377",27,8,5,0
"12877",27,8,6,0
"15377",27,8,7,0
"17877",27,8,8,-1
"20377",27,8,9,0.404031403161844
"22877",27,8,10,0
"25377",27,8,11,0
"27877",27,8,12,0
"30377",27,8,13,0.547247993441992
"32877",27,8,14,0
"35377",27,8,15,0
"37877",27,8,16,0
"40377",27,8,17,0
"42877",27,8,18,0
"45377",27,8,19,0
"47877",27,8,20,0
"50377",27,8,21,0
"52877",27,8,22,0
"55377",27,8,23,0
"57877",27,8,24,0
"60377",27,8,25,0
"62877",27,8,26,0
"65377",27,8,27,0
"67877",27,8,28,0
"70377",27,8,29,0
"72877",27,8,30,0
"75377",27,8,31,0
"77877",27,8,32,0
"80377",27,8,33,0
"82877",27,8,34,0
"85377",27,8,35,0
"87877",27,8,36,0
"90377",27,8,37,0
"92877",27,8,38,0
"95377",27,8,39,0
"97877",27,8,40,0
"100377",27,8,41,0
"102877",27,8,42,0
"105377",27,8,43,0
"107877",27,8,44,0
"110377",27,8,45,0
"112877",27,8,46,0
"115377",27,8,47,0
"117877",27,8,48,0
"120377",27,8,49,0
"122877",27,8,50,0
"427",27,9,1,0
"2927",27,9,2,0
"5427",27,9,3,0
"7927",27,9,4,0
"10427",27,9,5,0
"12927",27,9,6,0
"15427",27,9,7,0
"17927",27,9,8,0
"20427",27,9,9,-1
"22927",27,9,10,0.467708918759731
"25427",27,9,11,0
"27927",27,9,12,0
"30427",27,9,13,0
"32927",27,9,14,0
"35427",27,9,15,0
"37927",27,9,16,0
"40427",27,9,17,0
"42927",27,9,18,0
"45427",27,9,19,0
"47927",27,9,20,0
"50427",27,9,21,0
"52927",27,9,22,0
"55427",27,9,23,0
"57927",27,9,24,0
"60427",27,9,25,0
"62927",27,9,26,0
"65427",27,9,27,0
"67927",27,9,28,0
"70427",27,9,29,0
"72927",27,9,30,0
"75427",27,9,31,0
"77927",27,9,32,0
"80427",27,9,33,0
"82927",27,9,34,0
"85427",27,9,35,0
"87927",27,9,36,0
"90427",27,9,37,0
"92927",27,9,38,0
"95427",27,9,39,0
"97927",27,9,40,0
"100427",27,9,41,0
"102927",27,9,42,0
"105427",27,9,43,0
"107927",27,9,44,0
"110427",27,9,45,0
"112927",27,9,46,0
"115427",27,9,47,0
"117927",27,9,48,0
"120427",27,9,49,0
"122927",27,9,50,0
"477",27,10,1,0
"2977",27,10,2,0
"5477",27,10,3,0
"7977",27,10,4,0
"10477",27,10,5,0
"12977",27,10,6,0
"15477",27,10,7,0
"17977",27,10,8,0
"20477",27,10,9,0
"22977",27,10,10,-1
"25477",27,10,11,0
"27977",27,10,12,0
"30477",27,10,13,0
"32977",27,10,14,0
"35477",27,10,15,0
"37977",27,10,16,0
"40477",27,10,17,0
"42977",27,10,18,0
"45477",27,10,19,0
"47977",27,10,20,0
"50477",27,10,21,0
"52977",27,10,22,0
"55477",27,10,23,0
"57977",27,10,24,0
"60477",27,10,25,0
"62977",27,10,26,0
"65477",27,10,27,0
"67977",27,10,28,0
"70477",27,10,29,0
"72977",27,10,30,0
"75477",27,10,31,0
"77977",27,10,32,0
"80477",27,10,33,0
"82977",27,10,34,0
"85477",27,10,35,0
"87977",27,10,36,0
"90477",27,10,37,0
"92977",27,10,38,0
"95477",27,10,39,0
"97977",27,10,40,0
"100477",27,10,41,0
"102977",27,10,42,0
"105477",27,10,43,0
"107977",27,10,44,0
"110477",27,10,45,0
"112977",27,10,46,0
"115477",27,10,47,0
"117977",27,10,48,0
"120477",27,10,49,0
"122977",27,10,50,0
"527",27,11,1,0
"3027",27,11,2,0
"5527",27,11,3,0
"8027",27,11,4,0
"10527",27,11,5,0
"13027",27,11,6,0
"15527",27,11,7,0
"18027",27,11,8,0
"20527",27,11,9,0
"23027",27,11,10,0
"25527",27,11,11,-1
"28027",27,11,12,0.374435458436804
"30527",27,11,13,0
"33027",27,11,14,0
"35527",27,11,15,0.376599595234397
"38027",27,11,16,0
"40527",27,11,17,0
"43027",27,11,18,0
"45527",27,11,19,0
"48027",27,11,20,0
"50527",27,11,21,0
"53027",27,11,22,0
"55527",27,11,23,0
"58027",27,11,24,0
"60527",27,11,25,0
"63027",27,11,26,0
"65527",27,11,27,0
"68027",27,11,28,0
"70527",27,11,29,0
"73027",27,11,30,0
"75527",27,11,31,0
"78027",27,11,32,0
"80527",27,11,33,0
"83027",27,11,34,0
"85527",27,11,35,0
"88027",27,11,36,0
"90527",27,11,37,0
"93027",27,11,38,0
"95527",27,11,39,0
"98027",27,11,40,0
"100527",27,11,41,0
"103027",27,11,42,0
"105527",27,11,43,0
"108027",27,11,44,0
"110527",27,11,45,0
"113027",27,11,46,0
"115527",27,11,47,0
"118027",27,11,48,0
"120527",27,11,49,0
"123027",27,11,50,0
"577",27,12,1,0
"3077",27,12,2,0
"5577",27,12,3,0
"8077",27,12,4,0
"10577",27,12,5,0
"13077",27,12,6,0
"15577",27,12,7,0
"18077",27,12,8,0
"20577",27,12,9,0
"23077",27,12,10,0
"25577",27,12,11,0
"28077",27,12,12,-1
"30577",27,12,13,0.362253104447764
"33077",27,12,14,0
"35577",27,12,15,0
"38077",27,12,16,0
"40577",27,12,17,0
"43077",27,12,18,0
"45577",27,12,19,0
"48077",27,12,20,0
"50577",27,12,21,0
"53077",27,12,22,0
"55577",27,12,23,0
"58077",27,12,24,0
"60577",27,12,25,0
"63077",27,12,26,0
"65577",27,12,27,0
"68077",27,12,28,0
"70577",27,12,29,0
"73077",27,12,30,0
"75577",27,12,31,0
"78077",27,12,32,0
"80577",27,12,33,0
"83077",27,12,34,0
"85577",27,12,35,0
"88077",27,12,36,0
"90577",27,12,37,0
"93077",27,12,38,0
"95577",27,12,39,0
"98077",27,12,40,0
"100577",27,12,41,0
"103077",27,12,42,0
"105577",27,12,43,0
"108077",27,12,44,0
"110577",27,12,45,0
"113077",27,12,46,0
"115577",27,12,47,0
"118077",27,12,48,0
"120577",27,12,49,0
"123077",27,12,50,0
"627",27,13,1,0
"3127",27,13,2,0
"5627",27,13,3,0
"8127",27,13,4,0
"10627",27,13,5,0
"13127",27,13,6,0
"15627",27,13,7,0
"18127",27,13,8,0
"20627",27,13,9,0
"23127",27,13,10,0
"25627",27,13,11,0
"28127",27,13,12,0
"30627",27,13,13,-1
"33127",27,13,14,0.370411288999644
"35627",27,13,15,0
"38127",27,13,16,0
"40627",27,13,17,0
"43127",27,13,18,0.405574383183784
"45627",27,13,19,0
"48127",27,13,20,0
"50627",27,13,21,0
"53127",27,13,22,0
"55627",27,13,23,0
"58127",27,13,24,0
"60627",27,13,25,0
"63127",27,13,26,0
"65627",27,13,27,0
"68127",27,13,28,0
"70627",27,13,29,0
"73127",27,13,30,0
"75627",27,13,31,0
"78127",27,13,32,0
"80627",27,13,33,0
"83127",27,13,34,0
"85627",27,13,35,0
"88127",27,13,36,0
"90627",27,13,37,0
"93127",27,13,38,0
"95627",27,13,39,0
"98127",27,13,40,0
"100627",27,13,41,0
"103127",27,13,42,0
"105627",27,13,43,0
"108127",27,13,44,0
"110627",27,13,45,0
"113127",27,13,46,0
"115627",27,13,47,0
"118127",27,13,48,0
"120627",27,13,49,0
"123127",27,13,50,0
"677",27,14,1,0
"3177",27,14,2,0
"5677",27,14,3,0
"8177",27,14,4,0
"10677",27,14,5,0
"13177",27,14,6,0
"15677",27,14,7,0
"18177",27,14,8,0
"20677",27,14,9,0
"23177",27,14,10,0
"25677",27,14,11,0
"28177",27,14,12,0
"30677",27,14,13,0
"33177",27,14,14,-1
"35677",27,14,15,0.252486549414474
"38177",27,14,16,0
"40677",27,14,17,0
"43177",27,14,18,0
"45677",27,14,19,0
"48177",27,14,20,0
"50677",27,14,21,0
"53177",27,14,22,0
"55677",27,14,23,0
"58177",27,14,24,0
"60677",27,14,25,0
"63177",27,14,26,0
"65677",27,14,27,0
"68177",27,14,28,0
"70677",27,14,29,0
"73177",27,14,30,0
"75677",27,14,31,0
"78177",27,14,32,0
"80677",27,14,33,0
"83177",27,14,34,0
"85677",27,14,35,0
"88177",27,14,36,0
"90677",27,14,37,0
"93177",27,14,38,0
"95677",27,14,39,0
"98177",27,14,40,0
"100677",27,14,41,0
"103177",27,14,42,0
"105677",27,14,43,0
"108177",27,14,44,0
"110677",27,14,45,0
"113177",27,14,46,0
"115677",27,14,47,0
"118177",27,14,48,0
"120677",27,14,49,0
"123177",27,14,50,0
"727",27,15,1,0
"3227",27,15,2,0
"5727",27,15,3,0
"8227",27,15,4,0
"10727",27,15,5,0
"13227",27,15,6,0
"15727",27,15,7,0
"18227",27,15,8,0
"20727",27,15,9,0
"23227",27,15,10,0
"25727",27,15,11,0
"28227",27,15,12,0
"30727",27,15,13,0
"33227",27,15,14,0
"35727",27,15,15,-1
"38227",27,15,16,0
"40727",27,15,17,0
"43227",27,15,18,0
"45727",27,15,19,0
"48227",27,15,20,0
"50727",27,15,21,0
"53227",27,15,22,0
"55727",27,15,23,0
"58227",27,15,24,0
"60727",27,15,25,0
"63227",27,15,26,0
"65727",27,15,27,0
"68227",27,15,28,0
"70727",27,15,29,0
"73227",27,15,30,0
"75727",27,15,31,0
"78227",27,15,32,0
"80727",27,15,33,0
"83227",27,15,34,0
"85727",27,15,35,0
"88227",27,15,36,0
"90727",27,15,37,0
"93227",27,15,38,0
"95727",27,15,39,0
"98227",27,15,40,0
"100727",27,15,41,0
"103227",27,15,42,0
"105727",27,15,43,0
"108227",27,15,44,0
"110727",27,15,45,0
"113227",27,15,46,0
"115727",27,15,47,0
"118227",27,15,48,0
"120727",27,15,49,0
"123227",27,15,50,0
"777",27,16,1,0
"3277",27,16,2,0
"5777",27,16,3,0
"8277",27,16,4,0
"10777",27,16,5,0
"13277",27,16,6,0
"15777",27,16,7,0
"18277",27,16,8,0
"20777",27,16,9,0
"23277",27,16,10,0
"25777",27,16,11,0
"28277",27,16,12,0
"30777",27,16,13,0
"33277",27,16,14,0
"35777",27,16,15,0
"38277",27,16,16,-1
"40777",27,16,17,0.411844483705412
"43277",27,16,18,0
"45777",27,16,19,0
"48277",27,16,20,0.462323385113849
"50777",27,16,21,0
"53277",27,16,22,0
"55777",27,16,23,0
"58277",27,16,24,0
"60777",27,16,25,0
"63277",27,16,26,0
"65777",27,16,27,0
"68277",27,16,28,0
"70777",27,16,29,0
"73277",27,16,30,0
"75777",27,16,31,0
"78277",27,16,32,0
"80777",27,16,33,0
"83277",27,16,34,0
"85777",27,16,35,0
"88277",27,16,36,0
"90777",27,16,37,0
"93277",27,16,38,0
"95777",27,16,39,0
"98277",27,16,40,0
"100777",27,16,41,0
"103277",27,16,42,0
"105777",27,16,43,0
"108277",27,16,44,0
"110777",27,16,45,0
"113277",27,16,46,0
"115777",27,16,47,0
"118277",27,16,48,0
"120777",27,16,49,0
"123277",27,16,50,0
"827",27,17,1,0
"3327",27,17,2,0
"5827",27,17,3,0
"8327",27,17,4,0
"10827",27,17,5,0
"13327",27,17,6,0
"15827",27,17,7,0
"18327",27,17,8,0
"20827",27,17,9,0
"23327",27,17,10,0
"25827",27,17,11,0
"28327",27,17,12,0
"30827",27,17,13,0
"33327",27,17,14,0
"35827",27,17,15,0
"38327",27,17,16,0
"40827",27,17,17,-1
"43327",27,17,18,0.431480904339506
"45827",27,17,19,0
"48327",27,17,20,0
"50827",27,17,21,0
"53327",27,17,22,0
"55827",27,17,23,0
"58327",27,17,24,0
"60827",27,17,25,0
"63327",27,17,26,0
"65827",27,17,27,0
"68327",27,17,28,0
"70827",27,17,29,0
"73327",27,17,30,0
"75827",27,17,31,0
"78327",27,17,32,0
"80827",27,17,33,0
"83327",27,17,34,0
"85827",27,17,35,0
"88327",27,17,36,0
"90827",27,17,37,0
"93327",27,17,38,0
"95827",27,17,39,0
"98327",27,17,40,0
"100827",27,17,41,0
"103327",27,17,42,0
"105827",27,17,43,0
"108327",27,17,44,0
"110827",27,17,45,0
"113327",27,17,46,0
"115827",27,17,47,0
"118327",27,17,48,0
"120827",27,17,49,0
"123327",27,17,50,0
"877",27,18,1,0
"3377",27,18,2,0
"5877",27,18,3,0
"8377",27,18,4,0
"10877",27,18,5,0
"13377",27,18,6,0
"15877",27,18,7,0
"18377",27,18,8,0
"20877",27,18,9,0
"23377",27,18,10,0
"25877",27,18,11,0
"28377",27,18,12,0
"30877",27,18,13,0
"33377",27,18,14,0
"35877",27,18,15,0
"38377",27,18,16,0
"40877",27,18,17,0
"43377",27,18,18,-1
"45877",27,18,19,0.544350824434982
"48377",27,18,20,0
"50877",27,18,21,0
"53377",27,18,22,0
"55877",27,18,23,0.278268254629545
"58377",27,18,24,0
"60877",27,18,25,0
"63377",27,18,26,0
"65877",27,18,27,0
"68377",27,18,28,0
"70877",27,18,29,0
"73377",27,18,30,0
"75877",27,18,31,0
"78377",27,18,32,0
"80877",27,18,33,0
"83377",27,18,34,0
"85877",27,18,35,0
"88377",27,18,36,0
"90877",27,18,37,0
"93377",27,18,38,0
"95877",27,18,39,0
"98377",27,18,40,0
"100877",27,18,41,0
"103377",27,18,42,0
"105877",27,18,43,0
"108377",27,18,44,0
